23.01.2026                                                                                 Salida dinámica de lista                                                                                         1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Ce. |Alm.|CMv|Razión|Registrado|Hora    |Doc.mat.  |Usuario   |Fecha doc.|Material|Texto breve de material                 |Lote  |Cantidad|   Impte.ML|Txt.cab.doc.  |Pedido|Proveedor|Txt clase-mov.    |
| 4100|4164|YR1|  2521|02.02.2025|05:43:10|7810072953|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861819|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:10|7810073729|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861804|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:10|7810073056|WF-BATCH  |01.02.2025|50400880|TDIA FRAMPIM ROS DES COL BOD SPLAS 200ML|ZB0071|      1-|     1.318-|4164 258861823|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:10|7810073523|WF-BATCH  |01.02.2025|50440387|UNA BASE FACIAL TINT 21Q                |Z80003|      1-|     1.569-|4164 258861803|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:10|7810072472|WF-BATCH  |01.02.2025|50462366|LUMINA SH CACHEADOS 300ML PS            |ZA0007|      1-|     1.084-|4164 258861805|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810074279|WF-BATCH  |01.02.2025|50308141|TODODIA RF SAB LIQ FRAMBOESA 300ML      |Z20010|      1-|       773-|4164 258861788|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810072642|WF-BATCH  |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |Z90009|      1-|       681-|4164 258861786|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810073992|WF-BATCH  |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |Z90009|      1-|       681-|4164 258861782|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810072952|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861784|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810074087|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861781|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810073222|WF-BATCH  |01.02.2025|50377973|TODODIA SAB LIQUID FRUTAS VERM 300ML    |Z30011|      1-|     1.043-|4164 258861793|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810074088|WF-BATCH  |01.02.2025|50449728|EKOS SAB LIQ GEL MARACUJA 195ML         |Z70001|      1-|       949-|4164 258861775|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810073727|WF-BATCH  |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZCFV11|      1-|     2.323-|4164 258861780|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810074410|WF-BATCH  |01.02.2025|50472298|EKOS DES HID POLPA TUKUMA ES 400ML      |YC0001|      1-|     1.790-|4164 258861776|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810073664|WF-BATCH  |01.02.2025|50472298|EKOS DES HID POLPA TUKUMA ES 400ML      |YC0001|      1-|     1.790-|4164 258861792|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:07|7810072763|WF-BATCH  |01.02.2025|50476884|UNA BRUMA FACIAL HID FIXADORA 100ML     |Z90013|      1-|     1.313-|4164 258861786|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810074409|WF-BATCH  |01.02.2025|50271228|EKOS SAB LIQ GEL PITANGA 195ML LT       |Y90015|      1-|     1.014-|4164 258861775|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810072641|WF-BATCH  |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |Z90025|      1-|       699-|4164 258861763|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810072369|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861774|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810072951|WF-BATCH  |01.02.2025|50377973|TODODIA SAB LIQUID FRUTAS VERM 300ML    |Z30011|      1-|     1.043-|4164 258861766|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810072762|WF-BATCH  |01.02.2025|50400880|TDIA FRAMPIM ROS DES COL BOD SPLAS 200ML|ZB0071|      1-|     1.318-|4164 258861773|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810073434|WF-BATCH  |01.02.2025|50401219|TODODIA PERF SOLIDO CAMOM LAV 800MG TERC|Z6FC03|      1-|     1.244-|4164 258861759|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:04|7810074086|WF-BATCH  |01.02.2025|50460839|LUMINA COND HIDRATACAO 300ML PS         |Z80006|      1-|     1.039-|4164 258861761|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:43:03|7810074408|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0030|      1-|       699-|4154 258804287|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:43:03|7810074406|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0057|      1-|       523-|4154 258847962|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:43:03|7810074407|UC4USER   |01.02.2025|50401219|TODODIA PERF SOLIDO CAMOM LAV 800MG TERC|Z6FC03|      1-|     1.244-|4154 258847963|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:43:03|7810074405|UC4USER   |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZCFV03|      1-|     2.323-|4154 258847947|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:43:02|7810074403|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0030|      1-|       699-|4153 258854528|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:43:02|7810074404|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0030|      1-|       699-|4153 258792030|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810073791|WF-BATCH  |01.02.2025|50294004|EKOS NECTAR CRP MARACUJA 400ML TUT LATAM|Z60006|      1-|     1.824-|4164 258861746|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810074278|WF-BATCH  |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |Z90025|      1-|       699-|4164 258861740|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:43:01|7810074397|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |Z90025|      1-|       699-|4152 258791224|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:43:01|7810074398|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |Z90026|      1-|       699-|4152 258791226|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:43:01|7810074402|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0030|      1-|       699-|4153 258854528|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810073522|WF-BATCH  |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |Z90009|      1-|       681-|4164 258861742|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:43:01|7810074396|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z90049|      1-|       523-|4152 258791206|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810074174|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4164 258861739|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810074399|WF-BATCH  |01.02.2025|50391677|EKOS RF EDT CASTANHA 150ML LTM          |Z50003|      1-|     1.554-|4164 258861747|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810073433|WF-BATCH  |01.02.2025|50400880|TDIA FRAMPIM ROS DES COL BOD SPLAS 200ML|ZB0071|      1-|     1.318-|4164 258861735|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810074401|WF-BATCH  |01.02.2025|50404315|TODODIA DEO ROLL ON PREB SEM PR 70ML    |ZA0018|      1-|       510-|4164 258861751|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810073890|WF-BATCH  |01.02.2025|50431827|UNA GLOSS LABIAL FPS15 PEROLA 100 SSG   |Z30003|      1-|     1.185-|4164 258861748|      |         |SM Ventas Retail  |
| 4100|4164|YR1|  2521|02.02.2025|05:43:01|7810074400|WF-BATCH  |01.02.2025|50476884|UNA BRUMA FACIAL HID FIXADORA 100ML     |Z90013|      1-|     1.313-|4164 258861735|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:43:00|7810074391|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4148 258829118|      |         |SM Ventas Retail  |
| 4100|4150|YR1|  2521|02.02.2025|05:43:00|7810074394|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0060|      1-|       523-|4150 258827794|      |         |SM Ventas Retail  |
| 4100|4150|YR1|  2521|02.02.2025|05:43:00|7810074392|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0060|      1-|       523-|4150 258827743|      |         |SM Ventas Retail  |
| 4100|4150|YR1|  2521|02.02.2025|05:43:00|7810074393|UC4USER   |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4150 258827760|      |         |SM Ventas Retail  |
| 4100|4151|YR1|  2521|02.02.2025|05:43:00|7810074395|UC4USER   |01.02.2025|50404315|TODODIA DEO ROLL ON PREB SEM PR 70ML    |Z90016|      1-|       510-|4151 258793906|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:59|7810074387|UC4USER   |01.02.2025|50325671|EKOS FRESCOR CASTANHA EDT 150ML LTM     |Z70007|      1-|     2.601-|4148 258829108|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:59|7810074390|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4148 258752100|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:59|7810074388|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0057|      1-|       523-|4148 258829109|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:59|7810074386|UC4USER   |01.02.2025|50400880|TDIA FRAMPIM ROS DES COL BOD SPLAS 200ML|ZC0075|      1-|     1.318-|4148 258829090|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:59|7810074389|UC4USER   |01.02.2025|50449738|EKOS RF SAB LIQ MAOS MARACUJA 250ML     |ZA0006|      1-|         0 |4148 258829115|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074381|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4148 258829067|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:58|7810074378|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4147 258792579|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:58|7810073221|WF-BATCH  |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4163 258810306|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074383|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0057|      1-|       523-|4148 258829073|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074379|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0057|      1-|       523-|4148 258829063|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074380|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0057|      1-|       523-|4148 258829063|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:58|7810074382|WF-BATCH  |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4163 258865428|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:58|7810073432|WF-BATCH  |01.02.2025|50367715|KAIAK URBE MASC EDT 100ML LTM           |Z50014|      1-|     2.749-|4163 258810308|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:58|7810074277|WF-BATCH  |01.02.2025|50460793|LUMINA SH NUTRICAO 300ML PS             |Z80016|      1-|     1.074-|4163 258865430|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:58|7810073991|WF-BATCH  |01.02.2025|50460833|LUMINA COND NUTRICAO 300ML PS           |ZB0014|      1-|     1.026-|4163 258865430|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074384|UC4USER   |01.02.2025|50496708|TODODIA DES ROLLON MANGA 70ML           |Z90005|      1-|       539-|4148 258829077|      |         |SM Ventas Retail  |
| 4100|4148|YR1|  2521|02.02.2025|05:42:58|7810074385|UC4USER   |01.02.2025|50496708|TODODIA DES ROLLON MANGA 70ML           |Z90005|      1-|       539-|4148 258829080|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:57|7810073889|WF-BATCH  |01.02.2025|50326038|EKOS DES HID POLPA ESF MAOS PES CAST 60G|Z80010|      1-|       925-|4163 258810306|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:57|7810074376|UC4USER   |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |ZA0010|      1-|       681-|4147 258808180|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:57|7810074377|UC4USER   |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |ZA0010|      1-|       681-|4147 258808182|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:57|7810074375|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |ZB0060|      1-|       523-|4147 258808178|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:56|7810074373|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4147 258792560|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:56|7810074374|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4147 258792565|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:56|7810073372|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4147 258808160|      |         |SM Ventas Retail  |
| 4100|4147|YR1|  2521|02.02.2025|05:42:56|7810073371|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4147 258808156|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:56|7810073370|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4163 258865383|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:56|7810073369|UC4USER   |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZAFV06|      1-|     2.323-|4163 258810278|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073431|WF-BATCH  |01.02.2025|50308141|TODODIA RF SAB LIQ FRAMBOESA 300ML      |Z20010|      1-|       773-|4163 258865426|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810072860|WF-BATCH  |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4163 258865413|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810074276|WF-BATCH  |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4163 258865413|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073368|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZA0028|      1-|       699-|4163 258865383|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073990|WF-BATCH  |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |ZA0010|      1-|       681-|4163 258865423|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073367|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z80045|      1-|       523-|4163 258865367|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073366|UC4USER   |01.02.2025|50346257|TODODIA HID DES MANGA ROSA 400ML LTM    |Y90018|      1-|     1.519-|4163 258865355|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073663|WF-BATCH  |01.02.2025|50373997|EKOS RF OLEO DES HID TRIF MARA 200ML LTM|Z30002|      1-|     1.593-|4163 258865427|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073726|WF-BATCH  |01.02.2025|50400880|TDIA FRAMPIM ROS DES COL BOD SPLAS 200ML|ZB0070|      1-|     1.318-|4163 258865412|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073363|UC4USER   |01.02.2025|50404315|TODODIA DEO ROLL ON PREB SEM PR 70ML    |ZA0018|      1-|       510-|4163 258810247|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073364|UC4USER   |01.02.2025|50404315|TODODIA DEO ROLL ON PREB SEM PR 70ML    |ZA0018|      1-|       510-|4163 258865352|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073662|WF-BATCH  |01.02.2025|50431669|TODODIA PERF AROM AMB NOT 200ML LTM     |Z70005|      1-|     1.720-|4163 258865411|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810072640|WF-BATCH  |01.02.2025|50460792|LUMINA RF COND NUTRICAO 300ML           |Z90003|      1-|       763-|4163 258865415|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810073365|UC4USER   |01.02.2025|50462347|LUMINA COND AMPOLA MATIZACAO 20ML PS    |Z60004|      1-|     1.909-|4163 258865352|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:55|7810073360|UC4USER   |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZCFV03|      1-|     2.323-|4162 258875155|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:55|7810073361|UC4USER   |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZCFV03|      1-|     2.323-|4162 258875175|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:55|7810073362|UC4USER   |01.02.2025|50497021|EKOS EDT FRESCOR MARACUJA 75ML LTM      |ZA0003|      1-|     1.993-|4162 258875183|      |         |SM Ventas Retail  |
| 4100|4163|YR1|  2521|02.02.2025|05:42:55|7810072761|WF-BATCH  |01.02.2025|50514171|LUMINA RF SH RECONSTRUCAO 300ML         |Z60001|      1-|     1.148-|4163 258865416|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073352|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4162 258875084|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073351|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4162 258875081|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073355|UC4USER   |01.02.2025|50326039|EKOS HID POLPA MAOS CASTANHA 75G LTM    |ZB0031|      1-|       699-|4162 258875097|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073356|UC4USER   |01.02.2025|50326102|EKOS HID NECTAR MAOS MARACUJA 75G LTM   |ZA0010|      1-|       681-|4162 258875107|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073354|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z40026|      1-|       523-|4162 258875091|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073357|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z40026|      1-|       523-|4162 258875121|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073359|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z40026|      1-|       523-|4162 258875130|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073353|UC4USER   |01.02.2025|50343132|ERVA DOCE DES ROLLON ANTIMANCHA 70ML    |Z40026|      1-|       523-|4162 258874282|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073350|UC4USER   |01.02.2025|50404315|TODODIA DEO ROLL ON PREB SEM PR 70ML    |ZA0018|      1-|       510-|4162 258874258|      |         |SM Ventas Retail  |
| 4100|4162|YR1|  2521|02.02.2025|05:42:54|7810073358|UC4USER   |01.02.2025|50462509|LUMINA PROTETOR TERM 150ML TERC PS      |ZCFV03|      1-|     2.323-|4162 258874312|      |         |SM Ventas Retail  |
